source,name,sport,person_type,country_as_listed,taiwan_excluded,nationality_review,sanction,source_status,decision_url,named,resolved_or_announced_with_link,name_key,name_matches_existing,publication_approved
USADA,"Cuicchi, Trevor",Weightlifting,not separately classified in source table,,False,pending_individual_verification,9-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/trevor-cuicchi-accepts-doping-sanction/,True,True,cuicchi trevor,False,False
USADA,"Juneau Scott, Cory",Skateboarding,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension with 3-Month Deferral - Loss of Results,announced,https://www.usada.org/sanction/cory-scott-juneau-accepts-doping-sanction/,True,True,cory juneau scott,False,False
USADA,"Carrillo, Michel",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/michel-carrillo-receives-doping-sanction/,True,True,carrillo michel,False,False
USADA,"Maia, Jennifer",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension,announced,https://www.usada.org/sanction/jennifer-maia-accepts-doping-sanction/,True,True,jennifer maia,False,False
USADA,"Brown, Robert",Weightlifting,not separately classified in source table,,False,pending_individual_verification,9-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/robert-brown-accepts-doping-sanction/,True,True,brown robert,False,False
USADA,"Grove, Carl",Cycling,not separately classified in source table,,False,pending_individual_verification,Public Warning,announced,https://www.usada.org/sanction/carl-grove-accepts-public-warning/,True,True,carl grove,False,False
USADA,"Pate, David",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension; Loss of Results,announced,https://www.usada.org/sanction/david-pate-receives-doping-sanction/,True,True,david pate,False,False
USADA,"Zeng, Laura",Gymnastics,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension; Loss of Results,announced,https://www.usada.org/sanction/laura-zeng-accepts-doping-sanction/,True,True,laura zeng,False,False
USADA,"Sekulic, Stefan",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension,announced,https://www.usada.org/sanction/stefan-sekulic-accepts-doping-sanction/,True,True,sekulic stefan,False,False
USADA,"Kandare, Bharat Vijay",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension,announced,https://www.usada.org/sanction/bharat-vijay-kandare-accepts-doping-sanction/,True,True,bharat kandare vijay,False,False
USADA,"Saccente, Nicholas",Weightlifting,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results; Additional 4 months of suspension - Loss of Results; Sanction tolled due to retirement,announced,https://www.usada.org/sanction/nicholas-saccente-accepts-doping-sanction/ | https://www.usada.org/sanction/nicholas-saccente-accepts-additional-sanction/,True,True,nicholas saccente,False,False
USADA,"Miyao, Paulo",Brazilian Jiu-Jitsu,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results; Additional 3 months of suspension - Loss of Results,announced,https://www.usada.org/sanction/paulo-miyao-accepts-doping-sanction/ | https://www.usada.org/sanction/paulo-miyao-accepts-additional-doping-sanction/,True,True,miyao paulo,False,False
USADA,"Lopez, Enrique",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/enrique-lopez-receives-doping-sanction/,True,True,enrique lopez,False,False
USADA,"Strickler, Steven",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/steven-strickler-receives-doping-sanction/,True,True,steven strickler,False,False
USADA,"Reyes, Polo",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension,announced,https://www.usada.org/sanction/polo-reyes-accepts-doping-sanction/,True,True,polo reyes,False,False
USADA,"Garcia del Moral, Luis",Cycling - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,5-Year Suspension,announced,https://www.usada.org/sanction/members-of-the-united-states-postal-service-pro-cycling-team-doping-conspiracy-dr-garcia-del-moral-dr-ferrari-and-trainer-marti-receive-lifetime-bans-for-doping-violations/ | https://www.usada.org/sanction/del-moral-reduced-sanction-cooperation/,True,True,del garcia luis moral,False,False
USADA,"Bruyneel, Johan",Cycling - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension,announced,https://www.usada.org/sanction/aaa-panel-imposes-ban-for-team-director-bruyneel-team-doctor-celaya-and-team-trainer-marti-for-involvement-in-the-united-states-postal-service-usps-pro-cycling-team-doping-conspiracy/ | https://www.usada.org/sanction/usada-statement-cas-decision-bruyneel-celaya-marti/,True,True,bruyneel johan,False,False
USADA,"Celaya Lazama, Pedro",Cycling - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,Lifetime Suspension,announced,https://www.usada.org/sanction/aaa-panel-imposes-ban-for-team-director-bruyneel-team-doctor-celaya-and-team-trainer-marti-for-involvement-in-the-united-states-postal-service-usps-pro-cycling-team-doping-conspiracy/ | https://www.usada.org/sanction/usada-statement-cas-decision-bruyneel-celaya-marti/,True,True,celaya lazama pedro,False,False
USADA,"Marti, Jose",Cycling - Athlete Support Personnel,not separately classified in source table,,False,pending_individual_verification,15-Year Suspension,announced,https://www.usada.org/sanction/aaa-panel-imposes-ban-for-team-director-bruyneel-team-doctor-celaya-and-team-trainer-marti-for-involvement-in-the-united-states-postal-service-usps-pro-cycling-team-doping-conspiracy/ | https://www.usada.org/sanction/usada-statement-cas-decision-bruyneel-celaya-marti/,True,True,jose marti,False,False
USADA,"Moffett, Shaun",Cycling,not separately classified in source table,,False,pending_individual_verification,21-Month Suspension - Loss of Results; Additional 3 months of suspension - Loss of Results,announced,https://www.usada.org/sanction/shaun-moffett-accepts-doping-sanction/ | https://www.usada.org/sanction/shaun-moffett-accepts-additional-sanction/,True,True,moffett shaun,False,False
USADA,"Tanski, Jeff",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/jeff-tanski-receives-doping-sanction/,True,True,jeff tanski,False,False
USADA,"Scott, Bradley",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension; Sanction tolled due to retirement,announced,https://www.usada.org/sanction/bradley-scott-accepts-doping-sanction,True,True,bradley scott,False,False
USADA,"Gonzalez, Mijail",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/mijail-gonzalez-accepts-doping-sanction/,True,True,gonzalez mijail,False,False
USADA,"Eyler, Bob",Archery,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/aaa-arbitrator-imposes-doping-sanction-on-archery-athlete-bob-eyler/,True,True,bob eyler,False,False
USADA,*Name Removed,Swimming,not separately classified in source table,,False,pending_individual_verification,No Fault of Negligence,announced,,False,False,name removed,False,False
USADA,"Diaz, Raul",Cycling,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/raul-diaz-accepts-doping-sanction/,True,True,diaz raul,False,False
USADA,*Name Removed,Track & Field,not separately classified in source table,,False,pending_individual_verification,No Fault or Negligence,announced,,False,False,name removed,False,False
USADA,"Hunter, Adam",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,2-Year Suspension - Loss of Results - Additional Loss of Results,announced,https://www.usada.org/sanction/adam-hunter-accepts-doping-sanction/ | https://www.usada.org/sanction/adam-hunter-accepts-disqualification-of-results-after-violation/,True,True,adam hunter,False,False
USADA,"Butterworth, Andrew",Weightlifting,not separately classified in source table,,False,pending_individual_verification,42-Month Suspension - Loss of Results; Sanction tolled due to retirement,announced,https://www.usada.org/sanction/andrew-butterworth-accepts-doping-sanction/,True,True,andrew butterworth,False,False
USADA,"Jones, Jon",Mixed Martial Arts,not separately classified in source table,,False,pending_individual_verification,15-Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/independent-arbitrator-imposes-15-month-sanction-for-jon-jones/,True,True,jon jones,True,False
USADA,*Name Removed,Weightlifting,not separately classified in source table,,False,pending_individual_verification,No Fault or Negligence - Loss of Results,announced,,False,False,name removed,False,False
USADA,"Dudeck, Cameron",Weightlifting,not separately classified in source table,,False,pending_individual_verification,4-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/cameron-dudeck-receives-doping-sanction/,True,True,cameron dudeck,False,False
USADA,"Bedford, Stephen",Cycling,not separately classified in source table,,False,pending_individual_verification,6-Month Suspension with 3-Month Deferral - Loss of Results,announced,https://www.usada.org/sanction/stephen-bedford-accepts-doping-sanction/,True,True,bedford stephen,False,False
USADA,"Francis, Victoria",Wrestling,not separately classified in source table,,False,pending_individual_verification,1-Year Suspension - Loss of Results,announced,https://www.usada.org/sanction/victoria-francis-accepts-doping-sanction/,True,True,francis victoria,False,False
USADA,"Ortiz, Robert",Weightlifting,not separately classified in source table,,False,pending_individual_verification,16-Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/robert-ortiz-accepts-doping-sanction/,True,True,ortiz robert,False,False
USADA,"Malinowski, Emily",Weightlifting,not separately classified in source table,,False,pending_individual_verification,45-Month Suspension - Loss of Results,announced,https://www.usada.org/sanction/emily-malinowski-accepts-doping-sanction/,True,True,emily malinowski,False,False
